id,label
cycling_HuGaDB_v1_bicycling_01_00_0.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_1.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_10.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_11.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_12.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_13.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_14.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_15.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_16.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_17.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_18.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_19.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_2.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_20.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_21.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_22.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_23.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_24.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_25.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_26.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_27.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_28.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_29.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_3.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_30.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_31.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_32.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_33.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_4.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_5.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_6.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_7.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_8.png,cycling
cycling_HuGaDB_v1_bicycling_01_00_9.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_34.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_35.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_36.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_37.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_38.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_39.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_40.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_41.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_42.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_43.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_44.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_45.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_46.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_47.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_48.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_49.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_50.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_51.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_52.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_53.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_54.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_55.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_56.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_57.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_58.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_59.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_60.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_61.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_62.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_63.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_64.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_65.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_66.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_67.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_68.png,cycling
cycling_HuGaDB_v1_bicycling_01_01_69.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_100.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_101.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_102.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_103.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_104.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_105.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_106.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_70.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_71.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_72.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_73.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_74.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_75.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_76.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_77.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_78.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_79.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_80.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_81.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_82.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_83.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_84.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_85.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_86.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_87.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_88.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_89.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_90.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_91.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_92.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_93.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_94.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_95.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_96.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_97.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_98.png,cycling
cycling_HuGaDB_v1_bicycling_01_02_99.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_107.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_108.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_109.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_110.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_111.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_112.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_113.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_114.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_115.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_116.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_117.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_118.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_119.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_120.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_121.png,cycling
cycling_HuGaDB_v1_bicycling_01_03_122.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_123.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_124.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_125.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_126.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_127.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_128.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_129.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_130.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_131.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_132.png,cycling
cycling_HuGaDB_v1_bicycling_01_04_133.png,cycling
